review_id,tanggal,username,review,clean_text,nama_produk,variasi_produk,link_gambar,file_gambar,rating,sentiment,sentiment_numeric
L000017,2024-01-01,sasono,"barang tidak ada ukuranya, penjual tidak ramah, sombong. jangan pernah beli disini. rugi",barang ukuranya jual ramah sombong beli rugi,CELANA PANJANG JEANS PRIA STRETCH,Varian: biowash - 32,"https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/2/10/c824a1cd-b747-4c45-b80d-a82eecb2e4d4.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/2/10/8570b018-9c01-419d-9089-fead645480de.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/2/10/f4644f6f-69ca-4f88-9296-89bdaf0a3db7.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/2/10/0aa5e937-2f9b-47f8-8f35-39bb7131c5c5.jpg.webp?ect=4g",L000017.jpg,1,Negative,0.0
H000064,2025-03-08,D***m,Bgus bgt,bgus bgt,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Hitam - Tangan Panjang (Sz Normal),Tidak ada gambar,H000064.jpg,5,Positive,1.0
AW000017,2025-03-13,Y***h,"Bahan bagus tp sayang ukurannya GK cocok untuk usia 15 thn,,,rekomen katanya untuk usia 15 th tp kok kekecilan",bahan bagus sayang ukur cocok usia thnrekomen usia kecil,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: abu - 15 tahun,Tidak ada gambar,AW000017.jpg,1,Negative,0.0
I000464,2024-01-01,Muhammad,"keren,seller ramah poll👌🏼🙏🏼",kerenseller ramah poll,Kaos Polos New States Apparel 7200 Premium Cotton T-shirt,Varian: White - L,Tidak ada gambar,I000464.jpg,5,Positive,1.0
U000138,2025-02-01,T***S,"bagusss
Kualitas produk: baguuss",bagusss kualitas produk baguuss,House of Smith Harrington Jacket Hangor Black #6 - Jaket Harrington Pria Hitam,Varian: L - BLACK,Tidak ada gambar,U000138.jpg,5,Positive,1.0
AB000040,2025-02-01,A***r,"Salah pilih ukuran, price tag dll masih ada, dikomplain di hari yang sama saat barang datang, tapi tetep ga bisa retur barang, padahal udh suka produk lokal, brand lain p...",salah pilih ukur price tag dll komplain barang tetep retur barang udh suka produk lokal brand,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 28,Tidak ada gambar,AB000040.jpg,1,Negative,0.0
P000240,2025-02-01,n***v,"Tipis,gak sesuai yg di spill",tipisgak sesuai spill,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - XL,Tidak ada gambar,P000240.jpg,1,Negative,0.0
E000026,2024-01-01,s***,Kecewa warna tidak sesuai yg saya pesan 😔,kecewa warna sesuai pesan,Sweater XXXL Oversize Sweater Oblong Wanita Bigsize Atasan Crewneck Nyaman Bahan Fleece Sweatshirt Baju Basic Panjang Hoodie,Varian: Denim,Tidak ada gambar,E000026.jpg,1,Negative,0.0
AV000026,2025-03-08,V***o,Ka aku kan pesan XL 5-6thn knp yg dikirim xxl hrsnya klo kosong ukuran XL konfirmasi donk,pesan thn knp kirim xxl hrsnya klo kosong ukur konfirmasi donk,Motif Best seller Atasan kemeja anak bahan katun flanel untuk usia 3-10 tahun lengan panjang motif kotak tartan fashion kids Fashion Baju anak anak,Varian: Best 03 - XL 5-6 tahun,Tidak ada gambar,AV000026.jpg,1,Negative,0.0
S000268,2024-01-01,joni,mantap.✌✌✌,mantap,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Marron - XXL,Tidak ada gambar,S000268.jpg,4,Positive,1.0
AA000453,2024-05-01,Angga,"sae lop, pas rodok kegeden titik se nang wetengku tapi kenek disabuki 👍🏾",sae lop pas rodok kegeden titik nang wetengku kenek sabuk,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 34,https://images.tokopedia.net/img/cache/200-square/bjFkPX/2024/4/30/f0b1d635-bc55-49b6-aee7-59e87787a37a.jpg.webp?ect=4g,AA000453.jpg,5,Positive,1.0
AT000020,2025-03-08,R***p,"buruk,order 2 pengiriman lama.Yg datang hanya 1.Beda dengan yg di order.",burukorder kirim lamayg beda order,Faradina Exclusive Listya Dress Gamis Motif Premium Aksen List Busui Friendly Diamond Muslim,Varian: BM Turkish,Tidak ada gambar,AT000020.jpg,1,Negative,0.0
AJ000201,2025-03-09,R***b,Kurir nya ramah dan sdah langganan,kurir nya ramah sdah langgan,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Coklat susu - L (LD 105cm),Tidak ada gambar,AJ000201.jpg,5,Positive,1.0
D000048,2024-01-01,b***g,Baju yg d kirim luntur 😏,baju kirim luntur,HSS - KEMEJA OVERSIZE POLOS BB 100Kg Atasan Wanita Jumbo,Varian: Coffe - Ld 140,"https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/75e32a0a531e46b095541dab9842aef3.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/69c53e8bcaea4c2998e0cab29186db25.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/f36317c3982b4d729ec68169f25325cb.webp?ect=4g",D000048.jpg,1,Negative,0.0
AC000358,2024-01-01,Jonathan,"Ukurannya pas, Tinggi badan <165cm dan cuman kepanjangan sekitar 2 cm. Kainnya lembut gk kaku.",ukur pas badan cuman panjang kain lembut kaku,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AC000358.jpg,5,Positive,1.0
AA000116,2025-02-01,Dedit,keren celananya suka banget bahan bagus halus.. cepat sampai keren rekomen banget deh saya berat badan 86 pakai ukuran XXL pas ga kekecilan mantap Aerostreet sepatu juga...,keren celana suka banget bahan bagus halus cepat keren rekomen banget deh berat badan pakai ukur xxl pas kecil mantap aerostreet sepatu,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AA000116.jpg,5,Positive,1.0
AF000015,2025-02-22,Imam,"celana kedua dr aerostreet. ukuran pas, bahan bagus adem.",celana aerostreet ukur pas bahan bagus adem,Aerostreet Chinos Panjang Elvano Hijau Army Celana Chino EAAAA,Varian: 30,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,AF000015.jpg,5,Positive,1.0
B000352,2025-02-01,s***h,"Bahan bagus, tapi sayang ukurannya sama tapi yg ungu agak kecil beda sama yg mocca",bahan bagus sayang ukur ungu beda mocca,Baju Anak Perempuan - (Ready Stock) Dress Anak Perempuan Aubu Karakter kartun LBB Terlaris / Fashion Dress Anak DTF Monster Lucu Terbaru,Varian: COKSU THAI FLO - L,Tidak ada gambar,B000352.jpg,5,Positive,1.0
AL000024,2024-01-01,M***a,Tipis banget,tipis banget,KEMEJA STRIP WANITA KECE Baju,Varian: 25 - All size,Tidak ada gambar,AL000024.jpg,2,Negative,0.0
R000348,2024-01-01,tobing,luar biasa Sangat suka  sellernya ramah ok punya ga nyesel belanja toko ini. Tebal berkualitas 👍 Modelnya stylish 😎 Nyaman dipakai 👍 Desainnya kece Bahannya bagus Ukur...,suka sellernya ramah nyesel belanja toko tebal kualitas model stylish nyaman pakai desain kece bahan bagus ukur,Jaket Bomber Ribsgold Series,Varian: BomberArmy - M,Tidak ada gambar,R000348.jpg,5,Positive,1.0
AG000155,2025-03-12,C***x,"Bagian bawah tdk di jahit
Cm bekas guntingan saja......
Tidak seperti di lengan nya di jahit",tdk jahit bekas gunting lengan nya jahit,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Hitam - L ( LD 100-120Cm ),"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/6f3de1a88145454f9f3a75572f8dffba.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/420d71c2b70f4d7998d4ea713f8f2ae8.webp?ect=4g",AG000155.jpg,2,Negative,0.0
AB000287,2024-04-01,a***z,Ukurannya pas,ukur pas,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AB000287.jpg,5,Positive,1.0
Z000307,2024-12-01,A***f,"Model standar is the best, bahan halus dan nyaman👍",model standar the best bahan halus nyaman,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: Hitam - S,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,Z000307.jpg,5,Positive,1.0
U000450,2025-01-01,m***.,"Barang bagus sesuai pesanan,cpet lagi pengirimannya,cuman lupa buat video pas lagi unboxing nya😅,wort it lah buat harga segitu,makasihhhhh",barang bagus sesuai pesanancpet pengirimannyacuman lupa video pas unboxing nyawort harga segitumakasihhhhh,House of Smith Harrington Jacket Hangor Black #6 - Jaket Harrington Pria Hitam,Varian: XL - BLACK,Tidak ada gambar,U000450.jpg,5,Positive,1.0
P000046,2025-03-10,C***n,Kecewa bgt karena tipis banget,kecewa bgt tipis banget,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/41c6ba45b38846b59df92cc1f923d5df.webp?ect=4g,P000046.jpg,1,Negative,0.0
J000086,2024-01-01,rizky,terbaikkkk,terbaikkkk,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: Navy - XL,https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/12/5/d08a0126-d5c8-4a47-83d9-6ff3b39e4159.jpg.webp?ect=4g,J000086.jpg,5,Positive,1.0
AB000441,2024-01-01,H***a,Ukurannya pas Tinggi badan 171 - 180 cm,ukur pas badan,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AB000441.jpg,5,Positive,1.0
AT000005,2025-03-13,E***u,Pesanan saya ngga sesuai yg saya pesan,pesan ngga sesuai pesan,Faradina Exclusive Listya Dress Gamis Motif Premium Aksen List Busui Friendly Diamond Muslim,Varian: Salur Ice Blue,Tidak ada gambar,AT000005.jpg,1,Negative,0.0
H000010,2025-03-01,â***¥,Untuk ukuran sama warna sesuai tpi KLW jahitanya tidak rapih😔.jahitanya besar kecil.pas sambungan buat tali,ukur warna sesuai tpi klw jahitanya rapihjahitanya kecilpas sambung tali,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Maroon - Tangan Panjang (Sz Jumbo),Tidak ada gambar,H000010.jpg,1,Negative,0.0
AM000001,2024-12-01,V***i,Ini knp hyaa cuman CO 1 kok datangnya 2 trus harganya yg awalnya cuman 37 pas Dateng jadi 40 an,knp hyaa cuman datang trus harga cuman pas dateng,KEMEJA OVAL CRINKLE AIRFLOW PREMIUM BY AS3,Varian: Putih - M,Tidak ada gambar,AM000001.jpg,1,Negative,0.0
Y000097,2025-02-01,t***u,Mantep,mantep,House Of Smith Lpl Misty #26 - Sweater Hoodie Casual Pria Fleece,Varian: XL,Tidak ada gambar,Y000097.jpg,5,Positive,1.0
AW000095,2025-03-08,C***a,Kok ukuran 12 tahun kok kyk ukuran  umur 7 tahun saya kecewa,ukur kyk ukur umur kecewa,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: abu - 12 tahun,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/17b5d09763804ab0831f615544a0e783.webp?ect=4g,AW000095.jpg,1,Negative,0.0
AG000337,2025-03-08,L***j,"Paketnya nyampe kerumah orang aneh ga dibaca gitu gimana sekarang aq klaimnya,
tadinya mau beli warna lain eehhh malah salah kirim ke rumah orang lain",paket nyampe rumah orang aneh baca gitu gimana klaim beli warna eehhh salah kirim rumah orang,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Hitam - XL ( LD 110-130Cm ),Tidak ada gambar,AG000337.jpg,2,Negative,0.0
S000010,2024-01-01,S***n,hmm,hmm,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Navy - L,Tidak ada gambar,S000010.jpg,2,Negative,0.0
AJ000382,2025-03-08,Irma,kemeja nya bagus banget next bakal order warna lain,kemeja nya bagus banget next order warna,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Maroon - L (LD 105cm),Tidak ada gambar,AJ000382.jpg,5,Positive,1.0
Q000283,2024-01-01,H***a,no real pic,real pic,Parayu - Jas Blazer Vali Jas Pria Formal Kancing Satu Slim Fit,Varian: Navy Blue - XL,Tidak ada gambar,Q000283.jpg,1,Negative,0.0
O000270,2025-03-08,K***u,Bagus pass dipake,bagus pass dipake,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Broken White,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e4225ddf992c420ea507b1497238f087.webp?ect=4g,O000270.jpg,5,Positive,1.0
X000007,2024-08-01,a***o,Sangat tidak direkomendasikan. Bahan jaket sangat tipis. Bahan seperti bahan kemeja. Sangat tipis.,rekomendasi bahan jaket tipis bahan bahan kemeja tipis,House of Smith Harrington Jacket Hangor Navy #4 - Jaket Harrington Pria,Varian: 3XL,Tidak ada gambar,X000007.jpg,1,Negative,0.0
P000036,2025-03-11,Z***t,Kainnya jelek sekali panas gk sesuai,kain jelek panas sesuai,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Navy - XL,Tidak ada gambar,P000036.jpg,1,Negative,0.0
T000047,2024-01-01,Fiertra,"ukuran jaket pas kekecilan sedikit saja, cm bahan pelapis bag. dalam kurang nyaman/ kasar/ gatal, mgkn dicuci bbrp kali bs jd lembut, gak tauk, full windproof dan water r...",ukur jaket pas kecil bahan lap bag nyaman kasar gatal mgkn cuci bbrp kali lembut gak tauk full windproof water,"jaket bomber premium,jaket pria",Varian: Biru - 4XL,Tidak ada gambar,T000047.jpg,4,Positive,1.0
AG000447,2025-03-08,I***j,mantuull,mantuull,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Hitam - XL ( LD 110-130Cm ),Tidak ada gambar,AG000447.jpg,5,Positive,1.0
V000005,2025-03-08,F***t,"Awalnya suka tapi karena dalamnya cacat jadi kecewa si padahal luarnya bagus
Don't juggle book by cover",suka dalam cacat kecewa luar bagus dont juggle book cover,House of Smith Bomber Jacket Bomith Black #3 - Jaket Bomber Pria Hitam,Varian: XL,Tidak ada gambar,V000005.jpg,2,Negative,0.0
C000061,2025-01-01,Ø***§,"Baru beli sekali udah mengecewakan
Bagian dada ada yang sobek",beli udah kecewa dada sobek,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,Varian: Coffee - S,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/eff7e90131f747378c31a3509a39bc6b.webp?ect=4g,C000061.jpg,2,Negative,0.0
A000012,2024-01-01,Veronica,tryata L nya kecil ya kirain gede,tryata nya kirain gede,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: L,Tidak ada gambar,A000012.jpg,2,Negative,0.0
G000477,2024-01-01,Johanes,mantabsss,mantabsss,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Hitam - 37 atau 38,Tidak ada gambar,G000477.jpg,5,Positive,1.0
AF000294,2024-01-01,aloysius,"kualitas bagus sesuai pesanan, toko responsif",kualitas bagus sesuai pesan toko responsif,Aerostreet Chinos Panjang Elvano Hijau Army Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AF000294.jpg,5,Positive,1.0
AA000180,2025-01-01,A***s,"bahan bagus, enak dipakai, agak kebesaran, tp pengiriman sesuai pesanan",bahan bagus enak pakai besar kirim sesuai pesan,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 34,https://images.tokopedia.net/img/cache/200-square/bjFkPX/2024/12/16/77b86307-0140-4a39-9fa3-4702be78d5e4.jpg.webp?ect=4g,AA000180.jpg,4,Positive,1.0
G000194,2024-08-01,Cheveriady,Ukurannya pas,ukur pas,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Hitam - 35,Tidak ada gambar,G000194.jpg,5,Positive,1.0
O000070,2025-03-13,T***w,"bagus, sesuai dengan yg di foto, dikirim nya juga sesuai yg di pesan, thankyou",bagus sesuai foto kirim nya sesuai pesan thankyou,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Almond,Tidak ada gambar,O000070.jpg,5,Positive,1.0
P000226,2025-02-01,I***e,harga mahal bahannya tipis jelek gk ush beli gays serius gw udh sampe malah gk sesuai ekspektasi,harga mahal bahan tipis jelek ush beli gays serius udh sampe sesuai ekspektasi,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Navy - M,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c4f048431d1f43bd929bc7a420e17fd8~.webp?ect=4g,P000226.jpg,1,Negative,0.0
AD000107,2024-12-01,H***i,keren & semoga kualitasnya nggak menurun kalo pesen lgh. thks...,keren moga kualitas nggak turun kalo sen lgh thks,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 28,https://images.tokopedia.net/img/cache/200-square/bjFkPX/2024/12/1/b5de528c-9fc6-418c-8d12-767b7d8a186d.jpg.webp?ect=4g,AD000107.jpg,5,Positive,1.0
M000204,2025-02-01,J***i,Mantap baju y bagus,mantap baju bagus,4 Pcs 100 Ribu | Kaos Pocket Saku MBN Pria Wanita | Kaos Polos | Kaos Lengan Pendek Santai,Varian: 4 PCS TULIS DI PESAN OPSIONAL - XL,Tidak ada gambar,M000204.jpg,5,Positive,1.0
AA000498,2024-04-01,AHMADI,"siiip daaah, mantan bahannya, meskipun pengoriman lama. Ukurannya kebesaran, namun puas dengan kualitas bahan. tinggal perbaikan supaya pas dengan ukuran yang diinginkan",siiip daaah mantan bahan pengoriman ukur besar puas kualitas bahan tinggal baik pas ukur,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 34,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,AA000498.jpg,5,Positive,1.0
P000099,2025-03-08,L***m,"Kwalitas barang sungguh jauh berbeda dgn yg di sampaikan, sangat mengejewakan",kwalitas barang sungguh beda dgn mengejewakan,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - XL,Tidak ada gambar,P000099.jpg,1,Negative,0.0
S000132,2024-01-01,Hary,mantapp,mantapp,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Green Army - M,Tidak ada gambar,S000132.jpg,5,Positive,1.0
G000288,2024-05-01,M***a,Ukurannya pas,ukur pas,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Hitam - 30,Tidak ada gambar,G000288.jpg,5,Positive,1.0
E000041,2024-01-01,T***S,"Tidak sesuai expetasi 
Mintak tolong amanahnya ya dan jangan asal²an",sesuai expetasi mintak tolong amanah asal,Sweater XXXL Oversize Sweater Oblong Wanita Bigsize Atasan Crewneck Nyaman Bahan Fleece Sweatshirt Baju Basic Panjang Hoodie,Varian: Charcol,https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/b44c9c50d32c4e1e9549423652e8ffbc.webp?ect=4g,E000041.jpg,1,Negative,0.0
AV000070,2025-02-01,g***8,Tidk seseuai usia     baju. Ga cukup,tidk uai usia baju,Motif Best seller Atasan kemeja anak bahan katun flanel untuk usia 3-10 tahun lengan panjang motif kotak tartan fashion kids Fashion Baju anak anak,Varian: Best 20 - XL 5-6 tahun,Tidak ada gambar,AV000070.jpg,1,Negative,0.0
AZ000084,2025-03-08,Z***s,Jahitan tidak rapi,jahit rapi,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Choco - M,Tidak ada gambar,AZ000084.jpg,2,Negative,0.0
A000119,2024-01-01,Sigit,Pelayanan Baik. Pengiriman cepat. Kaosnya keren 💪💪💪,layan kirim cepat kaos keren,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: M,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,A000119.jpg,5,Positive,1.0
AA000006,2025-03-12,denny,"beli yg warna krem suka banget karena ukurannya pas, mau nambah warna beli yg hitam malah ukurannya agak beda padahal sama size 30, tolong aerostreet quality controlnya d...",beli warna krem suka banget ukur pas nambah warna beli hitam ukur beda size tolong aerostreet quality controlnya,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AA000006.jpg,2,Negative,0.0
Y000001,2025-03-14,M***e,Kurang cocok terlalu melar,cocok melar,House Of Smith Lpl Misty #26 - Sweater Hoodie Casual Pria Fleece,Varian: L,Tidak ada gambar,Y000001.jpg,1,Negative,0.0
G000245,2024-06-01,M,Ukurannya pas Tinggi badan 160 - 170 cm Berat badan 60 - 70 kg,ukur pas badan berat badan,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Navy - 28,Tidak ada gambar,G000245.jpg,5,Positive,1.0
Z000461,2024-11-01,eka,Keren banget produk aerostreet,keren banget produk aerostreet,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: GELAP ABUTUA - XXL,Tidak ada gambar,Z000461.jpg,5,Positive,1.0
AY000014,2025-03-08,P***w,Bagus sich tp kecil waktu live bilang ya bisa umur 10 tahun tp kecil 🤔🤔,bagus sich live bilang umur,DRESS JEANS ANAK TERBARU USIA 1 - 7 TAHUN,Varian: DRESS LENGAN PUTIH - XXL,Tidak ada gambar,AY000014.jpg,2,Negative,0.0
AZ000053,2025-03-08,R***p,"Bagus sih model baju nya ,cuma kurang rapih di penjahitan nya ..",bagus sih model baju nya rapih jahit nya,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Dusty - M,Tidak ada gambar,AZ000053.jpg,2,Negative,0.0
L000085,2024-08-01,Reli,Ukurannya terlalu besar Ukurannya terlalu kecil Ukurannya pas Tinggi badan 160 - 170 cm Tinggi badan < 160 cm Tinggi badan > 180 cm Tinggi badan 171 - 180 cm Berat...,ukur ukur ukur pas badan badan badan badan berat,CELANA PANJANG JEANS PRIA STRETCH,Varian: black garment - 36,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,L000085.jpg,5,Positive,1.0
P000244,2025-03-12,Z***v,tipis bngett kecewaa,tipis bngett kecewaa,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - M,Tidak ada gambar,P000244.jpg,1,Negative,0.0
AS000031,2024-07-01,L****,"Pesen nya wrna hitam dtang nya wrna navy gmana sich ngak amanat bngt,saya kan ngak suka wrna navy",sen nya wrna hitam dtang nya wrna navy gmana sich ngak amanat bngtsaya ngak suka wrna navy,Kayla Tunik Jaring Rajut Outer Dress Rajut Wanita,Varian: HITAM,Tidak ada gambar,AS000031.jpg,2,Negative,0.0
A000009,2024-01-01,Auralia,Bahan tipis dan ukuran kecil. padahal udah pilih xl,bahan tipis ukur udah pilih,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: XL,Tidak ada gambar,A000009.jpg,1,Negative,0.0
